Date,Ticker,monthly_range,monthly_range_avg,monthly_range_hi,monthly_range_lo
2025-04-01,DIA,57.3,27.3,38.4,16.2
2025-05-01,DIA,21.6,27.3,38.4,16.2
2025-06-01,DIA,22.2,27.3,38.4,16.2
2025-07-01,DIA,12.6,27.3,38.4,16.2
2025-08-01,DIA,24.5,27.3,38.4,16.2
2025-09-01,DIA,8.5,27.3,38.4,16.2
2024-08-01,DIS,10.0,12.7,18.8,6.6
2024-09-01,DIS,11.0,12.7,18.8,6.6
2024-10-01,DIS,6.1,12.7,18.8,6.6
2024-11-01,DIS,23.4,12.7,18.8,6.6
2024-12-01,DIS,8.8,12.7,18.8,6.6
2025-01-01,DIS,9.0,12.7,18.8,6.6
2025-02-01,DIS,10.9,12.7,18.8,6.6
2025-03-01,DIS,19.9,12.7,18.8,6.6
2025-04-01,DIS,18.5,12.7,18.8,6.6
2025-05-01,DIS,23.8,12.7,18.8,6.6
2025-06-01,DIS,12.9,12.7,18.8,6.6
2025-07-01,DIS,6.0,12.7,18.8,6.6
2025-08-01,DIS,8.2,12.7,18.8,6.6
2025-09-01,DIS,3.8,12.7,18.8,6.6
2024-08-01,DLR,9.4,20.8,29.9,11.7
2024-09-01,DLR,18.0,20.8,29.9,11.7
2024-10-01,DLR,38.7,20.8,29.9,11.7
2024-11-01,DLR,26.8,20.8,29.9,11.7
2024-12-01,DLR,20.9,20.8,29.9,11.7
2025-01-01,DLR,31.7,20.8,29.9,11.7
2025-02-01,DLR,17.4,20.8,29.9,11.7
2025-03-01,DLR,19.8,20.8,29.9,11.7
2025-04-01,DLR,34.5,20.8,29.9,11.7
2025-05-01,DLR,12.6,20.8,29.9,11.7
2025-06-01,DLR,15.2,20.8,29.9,11.7
2025-07-01,DLR,14.0,20.8,29.9,11.7
2025-08-01,DLR,14.1,20.8,29.9,11.7
2025-09-01,DLR,6.7,20.8,29.9,11.7
2024-08-01,DLTR,20.8,14.6,19.9,9.3
2024-09-01,DLTR,24.4,14.6,19.9,9.3
2024-10-01,DLTR,8.8,14.6,19.9,9.3
2024-11-01,DLTR,11.8,14.6,19.9,9.3
2024-12-01,DLTR,8.6,14.6,19.9,9.3
2025-01-01,DLTR,10.8,14.6,19.9,9.3
2025-02-01,DLTR,11.8,14.6,19.9,9.3
2025-03-01,DLTR,16.6,14.6,19.9,9.3
2025-04-01,DLTR,23.7,14.6,19.9,9.3
2025-05-01,DLTR,10.8,14.6,19.9,9.3
2025-06-01,DLTR,15.6,14.6,19.9,9.3
2025-07-01,DLTR,17.4,14.6,19.9,9.3
2025-08-01,DLTR,9.5,14.6,19.9,9.3
2025-09-01,DLTR,14.1,14.6,19.9,9.3
2024-08-01,DOC,2.2,1.8,2.4,1.3
2024-09-01,DOC,1.4,1.8,2.4,1.3
2024-10-01,DOC,1.9,1.8,2.4,1.3
2024-11-01,DOC,2.4,1.8,2.4,1.3
2024-12-01,DOC,2.3,1.8,2.4,1.3
2025-01-01,DOC,1.8,1.8,2.4,1.3
2025-02-01,DOC,1.5,1.8,2.4,1.3
2025-03-01,DOC,1.4,1.8,2.4,1.3
2025-04-01,DOC,3.1,1.8,2.4,1.3
2025-05-01,DOC,1.5,1.8,2.4,1.3
2025-06-01,DOC,0.8,1.8,2.4,1.3
2025-07-01,DOC,2.2,1.8,2.4,1.3
2025-08-01,DOC,1.4,1.8,2.4,1.3
2025-09-01,DOC,0.7,1.8,2.4,1.3
2024-08-01,DOV,14.6,20.4,28.8,12.1
2024-09-01,DOV,21.4,20.4,28.8,12.1
2024-10-01,DOV,12.7,20.4,28.8,12.1
2024-11-01,DOV,19.7,20.4,28.8,12.1
2024-12-01,DOV,21.6,20.4,28.8,12.1
2025-01-01,DOV,31.8,20.4,28.8,12.1
2025-02-01,DOV,27.2,20.4,28.8,12.1
2025-03-01,DOV,31.6,20.4,28.8,12.1
2025-04-01,DOV,36.5,20.4,28.8,12.1
2025-05-01,DOV,17.5,20.4,28.8,12.1
2025-06-01,DOV,11.4,20.4,28.8,12.1
2025-07-01,DOV,14.6,20.4,28.8,12.1
2025-08-01,DOV,10.5,20.4,28.8,12.1
2025-09-01,DOV,6.5,20.4,28.8,12.1
2024-08-01,DOW,4.6,5.7,7.5,4.0
2024-09-01,DOW,6.2,5.7,7.5,4.0
2024-10-01,DOW,6.5,5.7,7.5,4.0
2024-11-01,DOW,6.4,5.7,7.5,4.0
2024-12-01,DOW,5.7,5.7,7.5,4.0
2025-01-01,DOW,4.7,5.7,7.5,4.0
2025-02-01,DOW,3.4,5.7,7.5,4.0
2025-03-01,DOW,4.8,5.7,7.5,4.0
2025-04-01,DOW,10.1,5.7,7.5,4.0
2025-05-01,DOW,5.0,5.7,7.5,4.0
2025-06-01,DOW,4.8,5.7,7.5,4.0
2025-07-01,DOW,8.0,5.7,7.5,4.0
2025-08-01,DOW,4.8,5.7,7.5,4.0
2025-09-01,DOW,1.7,5.7,7.5,4.0
2024-08-01,DPZ,43.4,51.7,69.7,33.7
2024-09-01,DPZ,42.5,51.7,69.7,33.7
2024-10-01,DPZ,34.9,51.7,69.7,33.7
2024-11-01,DPZ,64.0,51.7,69.7,33.7
2024-12-01,DPZ,56.9,51.7,69.7,33.7
2025-01-01,DPZ,74.9,51.7,69.7,33.7
2025-02-01,DPZ,59.3,51.7,69.7,33.7
2025-03-01,DPZ,80.5,51.7,69.7,33.7
2025-04-01,DPZ,79.3,51.7,69.7,33.7
2025-05-01,DPZ,29.1,51.7,69.7,33.7
2025-06-01,DPZ,33.8,51.7,69.7,33.7
2025-07-01,DPZ,50.6,51.7,69.7,33.7
2025-08-01,DPZ,35.0,51.7,69.7,33.7
2025-09-01,DPZ,13.5,51.7,69.7,33.7
2024-08-01,DRI,18.6,19.5,26.3,12.7
2024-09-01,DRI,19.8,19.5,26.3,12.7
2024-10-01,DRI,10.5,19.5,26.3,12.7
2024-11-01,DRI,19.8,19.5,26.3,12.7
2024-12-01,DRI,29.5,19.5,26.3,12.7
2025-01-01,DRI,17.8,19.5,26.3,12.7
2025-02-01,DRI,11.9,19.5,26.3,12.7
2025-03-01,DRI,30.8,19.5,26.3,12.7
2025-04-01,DRI,29.7,19.5,26.3,12.7
2025-05-01,DRI,19.0,19.5,26.3,12.7
2025-06-01,DRI,15.7,19.5,26.3,12.7
2025-07-01,DRI,21.6,19.5,26.3,12.7
2025-08-01,DRI,11.8,19.5,26.3,12.7
2025-09-01,DRI,5.7,19.5,26.3,12.7
2024-08-01,DTE,8.9,9.7,13.1,6.3
2024-09-01,DTE,5.9,9.7,13.1,6.3
2024-10-01,DTE,8.2,9.7,13.1,6.3
2024-11-01,DTE,11.9,9.7,13.1,6.3
2024-12-01,DTE,9.2,9.7,13.1,6.3
2025-01-01,DTE,9.3,9.7,13.1,6.3
2025-02-01,DTE,15.9,9.7,13.1,6.3
2025-03-01,DTE,9.4,9.7,13.1,6.3
2025-04-01,DTE,16.7,9.7,13.1,6.3
2025-05-01,DTE,9.9,9.7,13.1,6.3
2025-06-01,DTE,6.4,9.7,13.1,6.3
2025-07-01,DTE,11.1,9.7,13.1,6.3
2025-08-01,DTE,5.6,9.7,13.1,6.3
2025-09-01,DTE,2.4,9.7,13.1,6.3
2024-08-01,DUK,7.4,8.5,11.4,5.6
2024-09-01,DUK,4.4,8.5,11.4,5.6
2024-10-01,DUK,11.2,8.5,11.4,5.6
2024-11-01,DUK,9.2,8.5,11.4,5.6
2024-12-01,DUK,11.7,8.5,11.4,5.6
2025-01-01,DUK,7.6,8.5,11.4,5.6
2025-02-01,DUK,7.5,8.5,11.4,5.6
2025-03-01,DUK,8.7,8.5,11.4,5.6
2025-04-01,DUK,13.2,8.5,11.4,5.6
2025-05-01,DUK,13.0,8.5,11.4,5.6
2025-06-01,DUK,4.7,8.5,11.4,5.6
2025-07-01,DUK,6.6,8.5,11.4,5.6
2025-08-01,DUK,6.5,8.5,11.4,5.6
2025-09-01,DUK,2.7,8.5,11.4,5.6
2024-08-01,DVA,24.7,21.6,29.9,13.3
2024-09-01,DVA,17.9,21.6,29.9,13.3
2024-10-01,DVA,30.5,21.6,29.9,13.3
2024-11-01,DVA,29.0,21.6,29.9,13.3
2024-12-01,DVA,21.5,21.6,29.9,13.3
2025-01-01,DVA,31.4,21.6,29.9,13.3
2025-02-01,DVA,38.0,21.6,29.9,13.3
2025-03-01,DVA,15.4,21.6,29.9,13.3
2025-04-01,DVA,24.5,21.6,29.9,13.3
2025-05-01,DVA,13.1,21.6,29.9,13.3
2025-06-01,DVA,11.1,21.6,29.9,13.3
2025-07-01,DVA,13.2,21.6,29.9,13.3
2025-08-01,DVA,15.9,21.6,29.9,13.3
2025-09-01,DVA,3.4,21.6,29.9,13.3
2024-08-01,DVN,6.6,5.8,8.0,3.6
2024-09-01,DVN,6.3,5.8,8.0,3.6
2024-10-01,DVN,5.3,5.8,8.0,3.6
2024-11-01,DVN,3.3,5.8,8.0,3.6
2024-12-01,DVN,7.8,5.8,8.0,3.6
2025-01-01,DVN,5.6,5.8,8.0,3.6
2025-02-01,DVN,5.9,5.8,8.0,3.6
2025-03-01,DVN,5.1,5.8,8.0,3.6
2025-04-01,DVN,12.1,5.8,8.0,3.6
2025-05-01,DVN,5.0,5.8,8.0,3.6
2025-06-01,DVN,4.9,5.8,8.0,3.6
2025-07-01,DVN,3.7,5.8,8.0,3.6
2025-08-01,DVN,4.6,5.8,8.0,3.6
2025-09-01,DVN,2.2,5.8,8.0,3.6
2024-08-01,DXCM,9.7,12.1,16.5,7.7
2024-09-01,DXCM,7.0,12.1,16.5,7.7
2024-10-01,DXCM,11.3,12.1,16.5,7.7
2024-11-01,DXCM,11.7,12.1,16.5,7.7
2024-12-01,DXCM,7.8,12.1,16.5,7.7
2025-01-01,DXCM,16.0,12.1,16.5,7.7
2025-02-01,DXCM,10.1,12.1,16.5,7.7
2025-03-01,DXCM,22.5,12.1,16.5,7.7
2025-04-01,DXCM,16.0,12.1,16.5,7.7
2025-05-01,DXCM,18.0,12.1,16.5,7.7
2025-06-01,DXCM,10.5,12.1,16.5,7.7
2025-07-01,DXCM,9.5,12.1,16.5,7.7
2025-08-01,DXCM,8.2,12.1,16.5,7.7
2025-09-01,DXCM,8.2,12.1,16.5,7.7
2024-08-01,EA,7.9,17.8,24.5,11.0
2024-09-01,EA,13.1,17.8,24.5,11.0
2024-10-01,EA,11.2,17.8,24.5,11.0
2024-11-01,EA,19.4,17.8,24.5,11.0
2024-12-01,EA,23.0,17.8,24.5,11.0
2025-01-01,EA,32.6,17.8,24.5,11.0
2025-02-01,EA,14.4,17.8,24.5,11.0
2025-03-01,EA,17.6,17.8,24.5,11.0
2025-04-01,EA,16.3,17.8,24.5,11.0
2025-05-01,EA,19.5,17.8,24.5,11.0
2025-06-01,EA,16.4,17.8,24.5,11.0
2025-07-01,EA,14.0,17.8,24.5,11.0
2025-08-01,EA,29.4,17.8,24.5,11.0
2025-09-01,EA,7.7,17.8,24.5,11.0
2024-08-01,EBAY,6.1,9.3,12.6,5.9
2024-09-01,EBAY,7.0,9.3,12.6,5.9
2024-10-01,EBAY,11.5,9.3,12.6,5.9
2024-11-01,EBAY,8.4,9.3,12.6,5.9
2024-12-01,EBAY,5.8,9.3,12.6,5.9
2025-01-01,EBAY,10.4,9.3,12.6,5.9
2025-02-01,EBAY,10.1,9.3,12.6,5.9
2025-03-01,EBAY,7.4,9.3,12.6,5.9
2025-04-01,EBAY,10.3,9.3,12.6,5.9
2025-05-01,EBAY,6.2,9.3,12.6,5.9
2025-06-01,EBAY,7.0,9.3,12.6,5.9
2025-07-01,EBAY,18.1,9.3,12.6,5.9
2025-08-01,EBAY,12.2,9.3,12.6,5.9
2025-09-01,EBAY,6.3,9.3,12.6,5.9
2024-08-01,EC,1.4,1.4,2.0,0.9
2024-09-01,EC,1.1,1.4,2.0,0.9
2024-10-01,EC,1.7,1.4,2.0,0.9
2024-11-01,EC,1.2,1.4,2.0,0.9
2024-12-01,EC,1.0,1.4,2.0,0.9
2025-01-01,EC,1.7,1.4,2.0,0.9
2025-02-01,EC,1.9,1.4,2.0,0.9
2025-03-01,EC,1.5,1.4,2.0,0.9
2025-04-01,EC,2.9,1.4,2.0,0.9
2025-05-01,EC,1.0,1.4,2.0,0.9
2025-06-01,EC,1.6,1.4,2.0,0.9
2025-07-01,EC,0.9,1.4,2.0,0.9
2025-08-01,EC,1.2,1.4,2.0,0.9
2025-09-01,EC,0.5,1.4,2.0,0.9
2024-08-01,ECH,3.4,2.8,3.8,1.8
2024-09-01,ECH,3.1,2.8,3.8,1.8
2024-10-01,ECH,2.0,2.8,3.8,1.8
2024-11-01,ECH,1.5,2.8,3.8,1.8
2024-12-01,ECH,1.4,2.8,3.8,1.8
2025-01-01,ECH,3.4,2.8,3.8,1.8
2025-02-01,ECH,2.6,2.8,3.8,1.8
2025-03-01,ECH,2.8,2.8,3.8,1.8
2025-04-01,ECH,5.5,2.8,3.8,1.8
2025-05-01,ECH,2.2,2.8,3.8,1.8
2025-06-01,ECH,3.1,2.8,3.8,1.8
2025-07-01,ECH,2.7,2.8,3.8,1.8
2025-08-01,ECH,3.2,2.8,3.8,1.8
2025-09-01,ECH,1.8,2.8,3.8,1.8
2024-08-01,ECL,22.8,21.1,28.0,14.1
2024-09-01,ECL,12.7,21.1,28.0,14.1
2024-10-01,ECL,19.4,21.1,28.0,14.1
2024-11-01,ECL,11.6,21.1,28.0,14.1
2024-12-01,ECL,20.8,21.1,28.0,14.1
2025-01-01,ECL,25.6,21.1,28.0,14.1
2025-02-01,ECL,26.0,21.1,28.0,14.1
2025-03-01,ECL,26.5,21.1,28.0,14.1
2025-04-01,ECL,35.9,21.1,28.0,14.1
2025-05-01,ECL,17.8,21.1,28.0,14.1
2025-06-01,ECL,12.2,21.1,28.0,14.1
2025-07-01,ECL,19.1,21.1,28.0,14.1
2025-08-01,ECL,26.7,21.1,28.0,14.1
2025-09-01,ECL,5.7,21.1,28.0,14.1
2024-08-01,ED,8.6,9.1,12.1,6.1
2024-09-01,ED,4.9,9.1,12.1,6.1
2024-10-01,ED,6.8,9.1,12.1,6.1
2024-11-01,ED,7.8,9.1,12.1,6.1
2024-12-01,ED,12.5,9.1,12.1,6.1
2025-01-01,ED,8.8,9.1,12.1,6.1
2025-02-01,ED,8.4,9.1,12.1,6.1
2025-03-01,ED,12.1,9.1,12.1,6.1
2025-04-01,ED,11.6,9.1,12.1,6.1
2025-05-01,ED,15.7,9.1,12.1,6.1
2025-06-01,ED,7.9,9.1,12.1,6.1
2025-07-01,ED,6.4,9.1,12.1,6.1
2025-08-01,ED,8.3,9.1,12.1,6.1
2025-09-01,ED,2.3,9.1,12.1,6.1
2024-08-01,EDEN,12.1,10.5,13.5,7.5
2024-09-01,EDEN,7.3,10.5,13.5,7.5
2024-10-01,EDEN,8.1,10.5,13.5,7.5
2024-11-01,EDEN,9.7,10.5,13.5,7.5
2024-12-01,EDEN,12.4,10.5,13.5,7.5
2025-01-01,EDEN,5.5,10.5,13.5,7.5
2025-02-01,EDEN,10.8,10.5,13.5,7.5
2025-03-01,EDEN,11.1,10.5,13.5,7.5
2025-04-01,EDEN,15.7,10.5,13.5,7.5
2025-05-01,EDEN,10.4,10.5,13.5,7.5
2025-06-01,EDEN,11.5,10.5,13.5,7.5
2025-07-01,EDEN,15.2,10.5,13.5,7.5
2025-08-01,EDEN,8.4,10.5,13.5,7.5
2025-09-01,EDEN,2.3,10.5,13.5,7.5
2024-08-01,EDV,5.9,6.1,8.3,3.9
2024-09-01,EDV,5.1,6.1,8.3,3.9
2024-10-01,EDV,9.3,6.1,8.3,3.9
2024-11-01,EDV,5.2,6.1,8.3,3.9
2024-12-01,EDV,9.6,6.1,8.3,3.9
2025-01-01,EDV,4.0,6.1,8.3,3.9
2025-02-01,EDV,6.1,6.1,8.3,3.9
2025-03-01,EDV,5.1,6.1,8.3,3.9
2025-04-01,EDV,10.1,6.1,8.3,3.9
2025-05-01,EDV,6.8,6.1,8.3,3.9
2025-06-01,EDV,4.0,6.1,8.3,3.9
2025-07-01,EDV,4.8,6.1,8.3,3.9
2025-08-01,EDV,3.2,6.1,8.3,3.9
2025-09-01,EDV,3.6,6.1,8.3,3.9
2024-08-01,EFNL,4.2,3.5,4.8,2.1
2024-09-01,EFNL,2.7,3.5,4.8,2.1
2024-10-01,EFNL,2.6,3.5,4.8,2.1
2024-11-01,EFNL,3.0,3.5,4.8,2.1
2024-12-01,EFNL,2.9,3.5,4.8,2.1
2025-01-01,EFNL,3.0,3.5,4.8,2.1
2025-02-01,EFNL,3.7,3.5,4.8,2.1
2025-03-01,EFNL,3.4,3.5,4.8,2.1
2025-04-01,EFNL,6.0,3.5,4.8,2.1
2025-05-01,EFNL,3.2,3.5,4.8,2.1
2025-06-01,EFNL,6.7,3.5,4.8,2.1
2025-07-01,EFNL,2.0,3.5,4.8,2.1
2025-08-01,EFNL,2.6,3.5,4.8,2.1
2025-09-01,EFNL,1.1,3.5,4.8,2.1
2024-08-01,EFX,33.0,33.0,42.7,23.2
2024-09-01,EFX,20.8,33.0,42.7,23.2
2024-10-01,EFX,30.6,33.0,42.7,23.2
2024-11-01,EFX,34.5,33.0,42.7,23.2
2024-12-01,EFX,28.8,33.0,42.7,23.2
2025-01-01,EFX,39.1,33.0,42.7,23.2
2025-02-01,EFX,36.6,33.0,42.7,23.2
2025-03-01,EFX,29.1,33.0,42.7,23.2
2025-04-01,EFX,60.8,33.0,42.7,23.2
2025-05-01,EFX,25.0,33.0,42.7,23.2
2025-06-01,EFX,29.8,33.0,42.7,23.2
2025-07-01,EFX,39.7,33.0,42.7,23.2
2025-08-01,EFX,24.0,33.0,42.7,23.2
2025-09-01,EFX,20.6,33.0,42.7,23.2
2024-08-01,EG,47.3,34.2,45.6,22.8
2024-09-01,EG,27.2,34.2,45.6,22.8
2024-10-01,EG,54.9,34.2,45.6,22.8
2024-11-01,EG,46.0,34.2,45.6,22.8
2024-12-01,EG,42.4,34.2,45.6,22.8
2025-01-01,EG,27.4,34.2,45.6,22.8
2025-02-01,EG,26.3,34.2,45.6,22.8
2025-03-01,EG,24.8,34.2,45.6,22.8
2025-04-01,EG,47.2,34.2,45.6,22.8
2025-05-01,EG,29.8,34.2,45.6,22.8
2025-06-01,EG,22.8,34.2,45.6,22.8
2025-07-01,EG,22.4,34.2,45.6,22.8
2025-08-01,EG,27.8,34.2,45.6,22.8
2025-09-01,EG,12.4,34.2,45.6,22.8
2024-08-01,EIDO,2.9,1.9,2.7,1.2
2024-09-01,EIDO,2.1,1.9,2.7,1.2
2024-10-01,EIDO,1.4,1.9,2.7,1.2
2024-11-01,EIDO,1.7,1.9,2.7,1.2
2024-12-01,EIDO,2.7,1.9,2.7,1.2
2025-01-01,EIDO,1.0,1.9,2.7,1.2
2025-02-01,EIDO,2.6,1.9,2.7,1.2
2025-03-01,EIDO,1.9,1.9,2.7,1.2
2025-04-01,EIDO,3.1,1.9,2.7,1.2
2025-05-01,EIDO,1.9,1.9,2.7,1.2
2025-06-01,EIDO,2.2,1.9,2.7,1.2
2025-07-01,EIDO,0.7,1.9,2.7,1.2
2025-08-01,EIDO,1.3,1.9,2.7,1.2
2025-09-01,EIDO,0.5,1.9,2.7,1.2
2024-08-01,EIRL,4.5,4.6,6.0,3.1
2024-09-01,EIRL,3.1,4.6,6.0,3.1
2024-10-01,EIRL,6.1,4.6,6.0,3.1
2024-11-01,EIRL,6.0,4.6,6.0,3.1
2024-12-01,EIRL,3.4,4.6,6.0,3.1
2025-01-01,EIRL,4.4,4.6,6.0,3.1
2025-02-01,EIRL,2.9,4.6,6.0,3.1
2025-03-01,EIRL,4.3,4.6,6.0,3.1
2025-04-01,EIRL,8.2,4.6,6.0,3.1
2025-05-01,EIRL,4.5,4.6,6.0,3.1
2025-06-01,EIRL,4.0,4.6,6.0,3.1
2025-07-01,EIRL,3.9,4.6,6.0,3.1
2025-08-01,EIRL,4.5,4.6,6.0,3.1
2025-09-01,EIRL,1.1,4.6,6.0,3.1
2024-08-01,EIS,10.1,7.3,9.8,4.8
2024-09-01,EIS,4.8,7.3,9.8,4.8
2024-10-01,EIS,4.7,7.3,9.8,4.8
2024-11-01,EIS,6.7,7.3,9.8,4.8
2024-12-01,EIS,3.8,7.3,9.8,4.8
2025-01-01,EIS,6.7,7.3,9.8,4.8
2025-02-01,EIS,5.9,7.3,9.8,4.8
2025-03-01,EIS,7.6,7.3,9.8,4.8
2025-04-01,EIS,10.6,7.3,9.8,4.8
2025-05-01,EIS,6.8,7.3,9.8,4.8
2025-06-01,EIS,13.0,7.3,9.8,4.8
2025-07-01,EIS,6.1,7.3,9.8,4.8
2025-08-01,EIS,8.6,7.3,9.8,4.8
2025-09-01,EIS,4.5,7.3,9.8,4.8
2024-08-01,EIX,7.8,8.5,14.2,2.8
2024-09-01,EIX,5.7,8.5,14.2,2.8
2024-10-01,EIX,6.3,8.5,14.2,2.8
2024-11-01,EIX,8.5,8.5,14.2,2.8
2024-12-01,EIX,10.6,8.5,14.2,2.8
2025-01-01,EIX,27.8,8.5,14.2,2.8
2025-02-01,EIX,6.3,8.5,14.2,2.8
2025-03-01,EIX,6.0,8.5,14.2,2.8
2025-04-01,EIX,9.5,8.5,14.2,2.8
2025-05-01,EIX,5.0,8.5,14.2,2.8
2025-06-01,EIX,8.6,8.5,14.2,2.8
2025-07-01,EIX,4.2,8.5,14.2,2.8
2025-08-01,EIX,6.2,8.5,14.2,2.8
2025-09-01,EIX,3.1,8.5,14.2,2.8
2024-08-01,EL,14.1,16.9,23.6,10.1
2024-09-01,EL,21.1,16.9,23.6,10.1
2024-10-01,EL,35.9,16.9,23.6,10.1
2024-11-01,EL,14.1,16.9,23.6,10.1
2024-12-01,EL,12.7,16.9,23.6,10.1
2025-01-01,EL,15.2,16.9,23.6,10.1
2025-02-01,EL,19.1,16.9,23.6,10.1
2025-03-01,EL,10.6,16.9,23.6,10.1
2025-04-01,EL,20.6,16.9,23.6,10.1
2025-05-01,EL,12.8,16.9,23.6,10.1
2025-06-01,EL,18.6,16.9,23.6,10.1
2025-07-01,EL,14.9,16.9,23.6,10.1
2025-08-01,EL,11.1,16.9,23.6,10.1
2025-09-01,EL,5.3,16.9,23.6,10.1
2024-08-01,ELV,40.6,59.8,91.5,28.0
2024-09-01,ELV,51.4,59.8,91.5,28.0
2024-10-01,ELV,126.7,59.8,91.5,28.0
2024-11-01,ELV,42.4,59.8,91.5,28.0
2024-12-01,ELV,50.1,59.8,91.5,28.0
2025-01-01,ELV,50.9,59.8,91.5,28.0
2025-02-01,ELV,30.5,59.8,91.5,28.0
2025-03-01,ELV,45.7,59.8,91.5,28.0
2025-04-01,ELV,68.8,59.8,91.5,28.0
2025-05-01,ELV,66.8,59.8,91.5,28.0
2025-06-01,ELV,25.3,59.8,91.5,28.0
2025-07-01,ELV,126.1,59.8,91.5,28.0
2025-08-01,ELV,46.4,59.8,91.5,28.0
2025-09-01,ELV,21.5,59.8,91.5,28.0
2024-08-01,EMN,10.4,12.0,15.9,8.2
2024-09-01,EMN,18.5,12.0,15.9,8.2
2024-10-01,EMN,7.6,12.0,15.9,8.2
2024-11-01,EMN,9.3,12.0,15.9,8.2
2024-12-01,EMN,16.3,12.0,15.9,8.2
2025-01-01,EMN,14.7,12.0,15.9,8.2
2025-02-01,EMN,7.3,12.0,15.9,8.2
2025-03-01,EMN,14.1,12.0,15.9,8.2
2025-04-01,EMN,17.8,12.0,15.9,8.2
2025-05-01,EMN,9.3,12.0,15.9,8.2
2025-06-01,EMN,8.8,12.0,15.9,8.2
2025-07-01,EMN,10.3,12.0,15.9,8.2
2025-08-01,EMN,13.9,12.0,15.9,8.2
2025-09-01,EMN,3.7,12.0,15.9,8.2
2024-08-01,EMR,18.0,16.3,21.4,11.2
2024-09-01,EMR,13.8,16.3,21.4,11.2
2024-10-01,EMR,5.3,16.3,21.4,11.2
2024-11-01,EMR,26.7,16.3,21.4,11.2
2024-12-01,EMR,13.8,16.3,21.4,11.2
2025-01-01,EMR,15.6,16.3,21.4,11.2
2025-02-01,EMR,11.7,16.3,21.4,11.2
2025-03-01,EMR,16.5,16.3,21.4,11.2
2025-04-01,EMR,21.9,16.3,21.4,11.2
2025-05-01,EMR,18.1,16.3,21.4,11.2
2025-06-01,EMR,17.0,16.3,21.4,11.2
2025-07-01,EMR,17.7,16.3,21.4,11.2
2025-08-01,EMR,19.4,16.3,21.4,11.2
2025-09-01,EMR,5.8,16.3,21.4,11.2
2024-08-01,ENPH,33.3,19.9,28.8,10.9
2024-09-01,ENPH,25.7,19.9,28.8,10.9
2024-10-01,ENPH,37.2,19.9,28.8,10.9
2024-11-01,ENPH,31.6,19.9,28.8,10.9
2024-12-01,ENPH,13.2,19.9,28.8,10.9
2025-01-01,ENPH,18.1,19.9,28.8,10.9
2025-02-01,ENPH,14.0,19.9,28.8,10.9
2025-03-01,ENPH,15.1,19.9,28.8,10.9
2025-04-01,ENPH,19.5,19.9,28.8,10.9
2025-05-01,ENPH,16.8,19.9,28.8,10.9
2025-06-01,ENPH,13.9,19.9,28.8,10.9
2025-07-01,ENPH,11.9,19.9,28.8,10.9
2025-08-01,ENPH,9.7,19.9,28.8,10.9
2025-09-01,ENPH,4.3,19.9,28.8,10.9
2024-08-01,ENZL,4.8,2.8,4.0,1.6
2024-09-01,ENZL,1.8,2.8,4.0,1.6
2024-10-01,ENZL,2.6,2.8,4.0,1.6
2024-11-01,ENZL,2.5,2.8,4.0,1.6
2024-12-01,ENZL,4.5,2.8,4.0,1.6
2025-01-01,ENZL,2.2,2.8,4.0,1.6
2025-02-01,ENZL,3.6,2.8,4.0,1.6
2025-03-01,ENZL,1.5,2.8,4.0,1.6
2025-04-01,ENZL,5.0,2.8,4.0,1.6
2025-05-01,ENZL,2.8,2.8,4.0,1.6
2025-06-01,ENZL,2.1,2.8,4.0,1.6
2025-07-01,ENZL,1.7,2.8,4.0,1.6
2025-08-01,ENZL,1.6,2.8,4.0,1.6
2025-09-01,ENZL,1.2,2.8,4.0,1.6
2024-08-01,EOG,11.4,14.6,19.3,9.9
2024-09-01,EOG,14.0,14.6,19.3,9.9
2024-10-01,EOG,16.1,14.6,19.3,9.9
2024-11-01,EOG,17.4,14.6,19.3,9.9
2024-12-01,EOG,16.2,14.6,19.3,9.9
2025-01-01,EOG,14.6,14.6,19.3,9.9
2025-02-01,EOG,11.5,14.6,19.3,9.9
2025-03-01,EOG,12.8,14.6,19.3,9.9
2025-04-01,EOG,27.9,14.6,19.3,9.9
2025-05-01,EOG,10.8,14.6,19.3,9.9
2025-06-01,EOG,18.1,14.6,19.3,9.9
2025-07-01,EOG,8.7,14.6,19.3,9.9
2025-08-01,EOG,12.3,14.6,19.3,9.9
2025-09-01,EOG,9.1,14.6,19.3,9.9
2024-08-01,EPAM,37.7,34.1,48.8,19.4
2024-09-01,EPAM,16.4,34.1,48.8,19.4
2024-10-01,EPAM,16.5,34.1,48.8,19.4
2024-11-01,EPAM,63.0,34.1,48.8,19.4
2024-12-01,EPAM,25.4,34.1,48.8,19.4
2025-01-01,EPAM,34.7,34.1,48.8,19.4
2025-02-01,EPAM,65.7,34.1,48.8,19.4
2025-03-01,EPAM,43.8,34.1,48.8,19.4
2025-04-01,EPAM,34.1,34.1,48.8,19.4
2025-05-01,EPAM,33.4,34.1,48.8,19.4
2025-06-01,EPAM,23.7,34.1,48.8,19.4
2025-07-01,EPAM,28.6,34.1,48.8,19.4
2025-08-01,EPAM,31.2,34.1,48.8,19.4
2025-09-01,EPAM,8.5,34.1,48.8,19.4
2024-08-01,EPHE,3.6,2.4,3.1,1.6
2024-09-01,EPHE,3.1,2.4,3.1,1.6
2024-10-01,EPHE,2.4,2.4,3.1,1.6
